t;water_root_shoot_xylem;AA_root_shoot_phloem;soil_temperature
1487;2.8210384211668E-07;3.01280496744283E-08;10.09378632
1488;2.82279337060623E-07;3.01397952151681E-08;10.09706432
1489;2.82454941178952E-07;3.01515347559624E-08;10.10034488
1490;2.82630654539096E-07;3.01632682677093E-08;10.103628
1491;2.82806477209582E-07;3.01749957213754E-08;10.10691368
1492;2.82982409258141E-07;3.01867170877535E-08;10.11020192
1493;2.83158450752936E-07;3.01984323376225E-08;10.11349272
1494;2.83334601761881E-07;3.02101414416538E-08;10.11678608
1495;5.19717177918892E-06;5.54010930564198E-07;10.120082
1496;0.0000104277221043794;1.11131883477034E-06;10.12338048
1497;0.0000146858285664413;1.56475190860772E-06;10.12668152
1498;0.0000179696702411641;1.91418892048446E-06;10.12998512
1499;0.0000202774239362596;2.15950876684624E-06;10.13329128
1500;0.0000216072641889806;2.30059047319042E-06;10.1366
1501;0.0000219573632638208;2.33731319509509E-06;10.13991128
1502;0.0000213258911500673;2.26955621923297E-06;10.14322512
1503;0.0000197110155595426;2.09719896441267E-06;10.14654152
1504;0.0000171109019241688;0.0000018201209826021;10.14986048
1505;0.0000135237133936438;1.43820195996868E-06;10.153182
1506;0.0000089476108330505;9.51321717916308E-07;10.15650608
1507;2.85634561732409E-07;3.03617870683704E-08;10.15983272
1508;2.85812253113721E-07;3.03734070162304E-08;10.16316192
1509;2.85990055035745E-07;3.03850203706171E-08;10.16649368
1510;2.86167967567251E-07;3.0396627101145E-08;10.169828
1511;2.86345990776706E-07;3.04082271773068E-08;10.17316488
1512;2.86524124733368E-07;3.0419820568633E-08;10.17650432
1513;2.86702369506132E-07;3.04314072445248E-08;10.17984632
1514;2.86880725163585E-07;3.04429871742741E-08;10.18319088
1515;2.87059191774987E-07;3.04545603271808E-08;10.186538
1516;2.87237769409354E-07;3.04661266724386E-08;10.18988768
1517;2.8741645813564E-07;3.04776861791601E-08;10.19323992
1518;2.87595258023043E-07;3.04892388164128E-08;10.19659472
1519;0.000005275324473365;5.59124315051204E-07;10.19995208
1520;0.0000105845294240543;1.12156626094617E-06;10.203312
1521;0.0000149066673451903;0.0000015791666382077;10.20667448
1522;0.0000182398899303515;0.0000019318058237692;10.21003952
1523;0.0000205823465708933;2.17936433761847E-06;10.21340712
1524;0.0000219321843536229;2.32172284388138E-06;10.21677728
1525;0.0000222875480583521;2.35876215189281E-06;10.22015
1526;0.0000216465801555322;2.29036321728324E-06;10.22352528
1527;0.0000200074208038504;2.11640714306371E-06;10.22690312
1528;0.000017368207847847;1.83677518071729E-06;10.23028352
1529;0.0000137270768154995;1.45134873129075E-06;10.23366648
1530;9.08216091581615E-06;9.6000934649108E-07;10.237052
1531;2.89929803740481E-07;3.06387837710375E-08;10.24044008
1532;2.90110167163636E-07;3.06502369470853E-08;10.24383072
1533;2.90290642789678E-07;3.06616827810198E-08;10.24722392
1534;2.90471230688476E-07;3.06731212407678E-08;10.25061968
1535;2.90651930929717E-07;3.06845522941564E-08;10.254018
1536;2.90832743583396E-07;3.06959759089735E-08;10.25741888
1537;2.91013668719443E-07;3.07073920529205E-08;10.26082232
1538;2.91194706407912E-07;3.07188006936366E-08;10.26422832
1539;2.91375856718674E-07;3.07302017986591E-08;10.26763688
1540;2.91557119721844E-07;3.07415953354781E-08;10.271048
1541;2.91738495487597E-07;3.07529812715131E-08;10.27446168
1542;2.91919984085865E-07;3.07643595740707E-08;10.27787792
1543;5.35465239204086E-06;5.64164474003019E-07;10.28129672
1544;0.0000107436947405444;1.13166619734847E-06;10.28471808
1545;0.0000151308269965733;1.59337284979664E-06;10.288142
1546;0.0000185141730597339;1.94916660109521E-06;10.29156848
1547;0.0000208918544927664;2.19892977990302E-06;10.29499752
1548;0.0000222619905192195;2.34254487493684E-06;10.29842912
1549;0.0000226226980209321;2.37989453609864E-06;10.30186328
1550;0.0000219720915357073;2.31086157563108E-06;10.3053
1551;0.0000203082832547697;2.13532896925008E-06;10.30873928
1552;0.0000176293830204203;1.85317985730597E-06;10.31218112
1553;0.0000139334983235578;1.46429754593202E-06;10.31562552
1554;9.21873430124228E-06;9.68565508203088E-07;10.31907248
1555;2.94289635635073E-07;3.0911567866894E-08;10.322522
1556;2.94472711280913E-07;3.09228358300296E-08;10.32597408
1557;2.94655900816856E-07;3.09340956608573E-08;10.32942872
1558;2.94839204313992E-07;3.09453473255483E-08;10.33288592
1559;2.95022621842926E-07;3.09565907901384E-08;10.33634568
1560;2.95206153474689E-07;3.09678260206263E-08;10.339808
1561;2.9538979928025E-07;3.09790529829298E-08;10.34327288
1562;2.9557355933064E-07;3.0990271642887E-08;10.34674032
1563;2.95757433697136E-07;3.10014819662878E-08;10.35021032
1564;2.95941422450462E-07;3.10126839187688E-08;10.35368288
1565;2.96125525662017E-07;3.10238774659713E-08;10.357158
1566;2.96309743403013E-07;3.10350625734276E-08;10.36063568
1567;5.43517320770775E-06;5.69123302419899E-07;10.36411592
1568;0.0000109052535123226;1.14160235540269E-06;10.36759872
1569;0.0000153583574583616;1.60734756604935E-06;10.37108408
1570;0.0000187925807334692;1.96624309144797E-06;10.374572
1571;0.0000212060166533266;2.21817326434008E-06;10.37806248
1572;0.0000225967561592087;2.36302259432034E-06;10.38155552
1573;0.0000229628878154962;2.40067576903475E-06;10.38505112
1574;0.0000223024978072664;2.33101765539366E-06;10.38854928
1575;0.0000206136699377368;2.15393330076961E-06;10.39205
1576;0.0000178944856258877;1.86930793422322E-06;10.39555328
1577;0.0000141430239039187;1.47702696771134E-06;10.39905912
1578;9.35736141482457E-06;9.76975997315582E-07;10.40256752
1579;2.98715028689228E-07;3.11796851295271E-08;10.40607848
1580;2.98900857343001E-07;3.11907484179887E-08;10.409592
1581;2.9908680159956E-07;3.12018027403589E-08;10.41310808
1582;2.99272861530792E-07;3.12128480609174E-08;10.41662672
1583;2.99459037208766E-07;3.12238843438796E-08;10.42014792
1584;2.99645328705306E-07;3.12349115533452E-08;10.42367168
1585;2.99831736092544E-07;3.12459296533654E-08;10.427198
1586;3.00018259442733E-07;3.12569386079234E-08;10.43072688
1587;3.00204898827757E-07;3.12679383808702E-08;10.43425832
1588;3.00391654319869E-07;3.1278928936015E-08;10.43779232
1589;3.00578525991506E-07;3.12899102371058E-08;10.44132888
1590;3.00765513914614E-07;3.13008822477418E-08;10.444868
1591;5.51690485860242E-06;5.73992246652043E-07;10.44840968
1592;0.000011069241731083;1.15135754511835E-06;10.45195392
1593;0.0000155893094192582;1.62106653838841E-06;10.45550072
1594;0.0000190751749745757;1.98300557616459E-06;10.45905008
1595;0.0000215249030408821;2.23706120146496E-06;10.462602
1596;0.0000229365558519125;2.38312015188458E-06;10.46615648
1597;0.0000233081932287274;2.42106936085514E-06;10.46971352
1598;0.0000226378725773449;2.35079595893348E-06;10.47327312
1599;0.0000209236488860838;2.17218727505837E-06;10.47683528
1600;0.0000181635747231855;1.88513083784655E-06;10.4804
1601;0.0000143557002342107;1.48951437686579E-06;10.48396728
1602;9.49807313958724E-06;9.85225823930409E-07;10.48753712
1603;3.03206968781873E-07;3.14426562653869E-08;10.49110952
1604;3.03395591841965E-07;3.1453494346673E-08;10.49468448
1605;3.03584332243241E-07;3.14643225823483E-08;10.498262
1606;3.03773190058808E-07;3.14751409347572E-08;10.50184208
1607;3.03962165361407E-07;3.14859493661048E-08;10.50542472
1608;3.04151258224392E-07;3.14967478385851E-08;10.50900992
1609;3.04340468720807E-07;3.15075363142655E-08;10.51259768
1610;0.0000003045297969237;3.15183147551229E-08;10.516188
1611;3.04719242906668E-07;3.15290831231113E-08;10.51978088
1612;3.04908806742572E-07;3.1539841380008E-08;10.52337632
1613;3.05098488504948E-07;3.15505894875775E-08;10.52697432
1614;3.05288288266905E-07;3.1561327407447E-08;10.53057488
1615;5.59986555271425E-06;5.78762282408642E-07;10.534178
1616;0.0000112356959297351;1.16091363090263E-06;10.53778368
1617;0.0000158237343301901;1.63450418467646E-06;10.54139192
1618;0.0000193620187387417;1.99942270259394E-06;10.54500272
1619;0.0000218485846962236;2.25555815545616E-06;10.54861608
1620;0.0000232814652971118;0.0000024027997273341;10.552232
1621;0.0000236586911869606;2.44103681690166E-06;10.55585048
1622;0.0000229782905599484;0.0000023701590387882;10.55947152
1623;0.0000212382891562023;2.19005622490615E-06;10.56309512
1624;0.00001843671025935;1.90061842581377E-06;10.56672128
1625;0.0000145715746939702;1.50173591206857E-06;10.57035
1626;9.64090082296917E-06;9.93299175577539E-07;10.57398128
1627;3.07766456616657E-07;3.16999756858955E-08;10.57761512
1628;3.07957916104304E-07;3.17105669044286E-08;10.58125152
1629;3.08149494697551E-07;3.17211473498465E-08;10.58489048
1630;3.08341192470542E-07;3.17317169824338E-08;10.588532
1631;3.08533009497365E-07;3.17422757623778E-08;10.59217608
1632;3.08724945852468E-07;3.17528236498144E-08;10.59582272
1633;3.08917001609877E-07;3.17633606047343E-08;10.59947192
1634;3.09109176843737E-07;3.17738865870461E-08;10.60312368
1635;3.09301471628744E-07;3.17844015566412E-08;10.606778
1636;3.09493886039044E-07;3.17949054732387E-08;10.61043488
1637;3.09686420149149E-07;3.18053982965149E-08;10.61409432
1638;3.09879074033143E-07;3.18158799859979E-08;10.61775632
1639;5.68407377182926E-06;5.83423891722072E-07;10.62142088
1640;0.0000114046531905647;1.17025148528602E-06;10.625088
1641;0.0000160616844158108;1.64763352396246E-06;10.62875768
1642;0.0000196531759283479;2.01546140414064E-06;10.63242992
1643;0.0000221771337283632;2.27362675378271E-06;10.63610472
1644;0.0000236315613329231;2.42202143383399E-06;10.63978208
1645;0.000024014459773317;2.46053753962174E-06;10.643462
1646;0.0000233238275926204;2.38906740228674E-06;10.64714448
1647;0.0000215576608429149;2.20750359017646E-06;10.65082952
1648;0.0000187139530828971;1.91573891029171E-06;10.65451712
1649;0.0000147906953752004;1.51366640970368E-06;10.65820728
1650;0.000009785876283777;1.00117937698095E-06;10.6619
1651;3.12394507946156E-07;3.19511102216511E-08;10.66559528
1652;3.12588846513873E-07;3.19614317437722E-08;10.66929312
1653;3.12783305978539E-07;3.19717415150129E-08;10.67299352
1654;3.12977886415033E-07;3.19820394934592E-08;10.67669648
1655;3.13172587898663E-07;3.19923256371575E-08;10.680402
1656;3.13367410504977E-07;3.2002599904085E-08;10.68411008
1657;3.13562354309101E-07;3.20128622520699E-08;10.68782072
1658;3.13757419386339E-07;3.20231126388593E-08;10.69153392
1659;3.13952605812364E-07;3.20333510221562E-08;10.69524968
1660;3.14147913662667E-07;3.20435773595348E-08;10.698968
1661;3.14343343012676E-07;3.20537916084666E-08;10.70268888
1662;3.14538893937818E-07;3.20639937263227E-08;10.70641232
1663;5.76954827566254E-06;5.87967038824867E-07;10.71013832
1664;0.0000115761511534683;1.17935094045078E-06;10.71386688
1665;0.000016303212686077;1.66042610812517E-06;10.717598
1666;0.0000199487114067133;2.03108681652409E-06;10.72133168
1667;0.0000225106233307177;0.0000022912275925987;10.72506792
1668;0.0000239869219529309;2.44074321705493E-06;10.72880672
1669;0.0000243755782450986;2.47952872584072E-06;10.73254808
1670;0.0000236745606532713;2.40747941163853E-06;10.736292
1671;0.0000218818350950999;2.22449082534866E-06;10.74003848
1672;0.0000189953649573371;1.93045877760491E-06;10.74378752
1673;0.0000150131110930931;1.52527934026409E-06;10.74753912
1674;9.93303181931827E-06;0.000001008848847929;10.75129328
1675;3.1709215379651E-07;3.21954977753745E-08;10.75505
1676;3.17289414738716E-07;3.22055255320087E-08;10.75880928
1677;3.17486798395912E-07;3.22155405072007E-08;10.76257112
1678;3.17684304844199E-07;3.22255426567901E-08;10.76633552
1679;3.17881934159736E-07;3.22355319365355E-08;10.77010248
1680;3.18079686419359E-07;3.2245508302168E-08;10.773872
1681;3.18277561699227E-07;3.22554717092358E-08;10.77764408
1682;3.18475560076175E-07;3.22654221132675E-08;10.78141872
1683;3.18673681626241E-07;3.22753594695886E-08;10.78519592
1684;3.18871926426931E-07;3.22852837336109E-08;10.78897568
1685;0.0000003190702945541;3.22951948604231E-08;10.792758
1686;3.19268786084704E-07;3.23050928051618E-08;10.79654288
1687;5.85630810602662E-06;5.9238114488086E-07;10.80033032
1688;0.0000117502280243628;1.18819073747124E-06;10.80412032
1689;0.0000165483729480982;1.67285195029306E-06;10.80791288
1690;0.0000202486910125426;2.04626219007229E-06;10.811708
1691;0.0000228491277973097;2.30831913763162E-06;10.81550568
1692;0.0000243476263235514;2.45892074943552E-06;10.81930592
1693;0.0000247421270514318;2.49796525917156E-06;10.82310872
1694;0.000024030567877409;2.42535117931174E-06;10.82691408
1695;0.0000222108841315529;2.24097730268524E-06;10.830722
1696;0.0000192810085749315;1.94474270406368E-06;10.83453248
1697;0.0000152388713969148;1.53654674174313E-06;10.83834552
1698;0.0000100824002125517;1.01628905913931E-06;10.84216112
1699;3.21860440698351E-07;3.24325459114871E-08;10.84597928
1700;3.22060667960473E-07;3.24422545378725E-08;10.8498
1701;3.22261019783048E-07;3.24519492969237E-08;10.85362328
1702;3.22461496242788E-07;3.24616301420584E-08;10.85744912
1703;3.22662097417806E-07;3.24712970267619E-08;10.86127752
1704;3.22862823385427E-07;3.24809499043119E-08;10.86510848
1705;3.2306367422352E-07;3.24905887279507E-08;10.868942
1706;3.23264650009408E-07;3.25002134507402E-08;10.87277808
1707;3.23465750820902E-07;3.25098240257011E-08;10.87661672
1708;3.23666976736178E-07;3.25194204057837E-08;10.88045792
1709;3.2386832783268E-07;3.25290025437481E-08;10.88430168
1710;3.2406980418834E-07;3.25385703922993E-08;10.888148
1711;5.94437259106576E-06;5.96655061521857E-07;10.89199688
1712;0.0000119269225836946;1.19674847314874E-06;10.89584832
1713;0.0000167972198181059;1.68487944987066E-06;10.89970232
1714;0.0000205531815746054;2.06094879786788E-06;10.90355888
1715;0.0000231927225393695;2.32485762040121E-06;10.907418
1716;0.0000247137548016613;2.47650731944359E-06;10.91127968
1717;0.0000251141878512086;2.51579959733721E-06;10.91514392
1718;0.000024391928575489;2.44263645844528E-06;10.91901072
1719;0.0000225448812570463;0.0000022569202108122;10.92288008
1720;0.0000195709475707103;1.95855346781847E-06;10.926752
1721;0.0000154680265810204;1.54743914986713E-06;10.93062648
1722;0.0000102340147394253;1.02348048604603E-06;10.93450352
1723;3.26700430919502E-07;3.26616303787448E-08;10.93838312
1724;3.26903669107744E-07;3.26709931513759E-08;10.94226528
1725;3.27107033729448E-07;3.26803409127348E-08;10.94615
1726;3.27310524862727E-07;3.26896736137902E-08;10.95003728
1727;3.27514142586433E-07;3.26989912054894E-08;10.95392712
1728;3.27717886979474E-07;3.2708293638677E-08;10.95781952
1729;3.27921758120516E-07;3.27175808640546E-08;10.96171448
1730;3.2812575608853E-07;3.27268528322472E-08;10.965612
1731;3.2832988096218E-07;3.27361094937315E-08;10.96951208
1732;3.28534132820867E-07;3.27453507989622E-08;10.97341472
1733;3.2873851174301E-07;3.2754576698157E-08;10.97731992
1734;3.28943017808131E-07;3.2763787141558E-08;10.98122768
1735;6.03376134958888E-06;6.00777043136642E-07;10.985138
1736;0.0000121062741950645;1.20500054433112E-06;10.98905088
1737;0.0000170498087336187;1.69647531402082E-06;10.99296632
1738;0.0000208622509265926;2.07510583954438E-06;10.99688432
1739;0.0000235414841021461;2.34079692952547E-06;11.00080488
1740;0.0000250853889525048;2.49345371560121E-06;11.004728
1741;0.0000254918435312673;2.53298165416212E-06;11.00865368
1742;0.0000247587232506213;2.45928652808931E-06;11.01258192
1743;0.0000228839008786728;2.27227444850875E-06;11.01651272
1744;0.0000198652465366135;1.97185185653401E-06;11.02044608
1745;0.0000157006276960609;1.55792552503447E-06;11.024382
1746;0.0000103879091762635;1.03040256039429E-06;11.02832048
1747;3.31613202701951E-07;3.28820935631101E-08;11.03226152
1748;3.31819497093311E-07;3.28910823337267E-08;11.03620512
1749;3.32025919818868E-07;3.29000548882327E-08;11.04015128
1750;3.32232470958999E-07;3.29090111751343E-08;11.0441
1751;3.3243915059304E-07;3.29179511426885E-08;11.04805128
1752;3.32645958801002E-07;3.29268747391232E-08;11.05200512
1753;3.32852895663197E-07;3.29357819125818E-08;11.05596152
1754;3.33059961259514E-07;3.29446726110347E-08;11.05992048
1755;3.33267155669717E-07;3.29535467823263E-08;11.063882
1756;3.33474478974304E-07;3.29624043742719E-08;11.06784608
1757;3.33681931253467E-07;3.29712453345256E-08;11.07181272
1758;3.33889512587216E-07;3.29800696106049E-08;11.07578192
1759;6.12449429541694E-06;6.04734717843713E-07;11.07975368
1760;0.0000122883228139989;1.21292208960173E-06;11.083728
1761;0.000017306195965819;1.70760447543874E-06;11.08770488
1762;0.0000211759679222595;2.08869034054288E-06;11.09168432
1763;0.000023895490181914;0.0000023560884968811;11.09566632
1764;0.0000254626115678836;2.50970810502988E-06;11.09965088
1765;0.0000258751782248471;2.54945867598404E-06;11.103638
1766;0.0000251310336164552;2.47525007301126E-06;11.10762768
1767;0.0000232280185224421;0.0000022869925134788;11.11161992
1768;0.0000201639710358787;1.98459657070382E-06;11.11561472
1769;0.0000159367265603793;1.56797317580349E-06;11.11961208
1770;0.0000105441178073128;1.03703361955246E-06;11.123612
1771;3.36599850501324E-07;3.30932428673702E-08;11.12761448
1772;3.36809247053427E-07;3.31018279937705E-08;11.13161952
1773;3.37018773869659E-07;3.31103956355053E-08;11.13562712
1774;3.37228431031434E-07;3.31189457383333E-08;11.13963728
1775;3.37438218619248E-07;3.31274782477809E-08;11.14365
1776;0.0000003376481367147;3.31359931093841E-08;11.14766528
1777;3.37858185398836E-07;3.31444902684896E-08;11.15168312
1778;3.38068364752827E-07;3.31529696703352E-08;11.15570352
1779;3.38278674858024E-07;3.31614312600594E-08;11.15972648
1780;3.3848911579566E-07;3.31698749826586E-08;11.163752
1781;3.38699687647391E-07;3.31783007830635E-08;11.16778008
1782;3.38910390494388E-07;3.31867086060135E-08;11.17181072
1783;6.21659164181776E-06;6.08515057095069E-07;11.17584392
1784;0.0000124731089968741;1.22048692821558E-06;11.17987968
1785;0.000017566438632047;1.71823000623182E-06;11.183918
1786;0.0000214944024507384;2.10165704660081E-06;11.18795888
1787;0.0000242548196433467;2.37068117839811E-06;11.19200232
1788;0.000025845506684565;2.52521590625007E-06;11.19604832
1789;0.0000262642773303772;2.56517511223396E-06;11.20009688
1790;0.0000255089426154171;2.49047305783203E-06;11.204148
1791;0.0000235773108500881;2.30102438585982E-06;11.20820168
1792;0.0000204671876176446;1.99674412239708E-06;11.21225792
1793;0.0000161763757715197;1.57754767875714E-06;11.21631672
1794;0.0000107026754323793;1.04335085342699E-06;11.22037808
1795;3.41661485231439E-07;3.32943490143774E-08;11.224442
1796;3.41874030593167E-07;3.33024992880555E-08;11.22850848
1797;3.42086708177964E-07;3.33106307416254E-08;11.23257752
1798;3.42299518068284E-07;3.33187433179695E-08;11.23664912
1799;3.4251246034609E-07;3.33268369597776E-08;11.24072328
1800;3.42725535094018E-07;3.33349116097023E-08;11.2448
1801;3.42938742393908E-07;3.33429672101591E-08;11.24887928
1802;3.4315208232919E-07;3.33510037036405E-08;11.25296112
1803;3.43365554981706E-07;3.33590210323042E-08;11.25704552
1804;3.43579160433908E-07;3.33670191382622E-08;11.26113248
1805;3.4379289876898E-07;3.33749979635824E-08;11.265222
1806;3.44006770069009E-07;3.33829574500684E-08;11.26931408
1807;6.31007390602698E-06;6.12104343846547E-07;11.27340872
1808;0.0000126606739099207;0.0000012276674961444;11.27750592
1809;0.000017830594708563;1.72831302774171E-06;11.28160568
1810;0.0000218176254521333;2.11395831326317E-06;11.285708
1811;0.000024619552537016;2.38452112920763E-06;11.28981288
1812;0.0000262341596030244;2.53991965597723E-06;11.29392032
1813;0.0000266592275304355;2.58007247988895E-06;11.29803032
1814;0.0000258925344372308;2.50489859521968E-06;11.30214288
1815;0.0000239318556761222;2.31431740623042E-06;11.306258
1816;0.0000207749638318037;2.00824872922568E-06;11.31037568
1817;0.0000164196287179817;1.58661279459295E-06;11.31449592
1818;0.0000108636173745482;0.0000010493302488655;11.31861872
1819;3.46799234511537E-07;3.34846442700331E-08;11.32274408
1820;3.47014976033284E-07;3.34923268403256E-08;11.326872
1821;3.47230851766543E-07;3.34999891849515E-08;11.33100248
1822;3.4744686179462E-07;3.35076312437487E-08;11.33513552
1823;3.47663006201068E-07;3.35152529564594E-08;11.33927112
1824;3.47879285069559E-07;3.35228542626914E-08;11.34340928
1825;3.48095698483647E-07;3.35304351019177E-08;11.34755
1826;3.48312246527247E-07;3.35379954135151E-08;11.35169328
1827;3.48528929283913E-07;3.35455351366802E-08;11.35583912
1828;3.48745746837317E-07;3.35530542104873E-08;11.35998752
1829;3.48962699271867E-07;3.35605525739695E-08;11.36413848
1830;3.49179786670747E-07;3.35680301658678E-08;11.368292
1831;6.40496191380707E-06;6.1548813922149E-07;11.37244808
1832;0.0000128510593384147;1.23443477910787E-06;11.37660672
1833;0.0000180987230434424;1.73781261610069E-06;11.38076792
1834;0.0000221457089333118;2.12554399017221E-06;11.38493168
1835;0.0000249897701172529;2.39755167290665E-06;11.389098
1836;0.0000266286569064796;2.55375886963416E-06;11.39326688
1837;0.0000270601168111264;2.59408922154171E-06;11.39743832
1838;0.0000262818945375488;0.0000025184668078369;11.40161232
1839;0.0000242917319852329;2.32681614786901E-06;11.40578888
1840;0.000021087368244024;0.0000020190622032992;11.409968
1841;0.0000166665395910828;1.59513038024191E-06;11.41414968
1842;0.0000110269794880977;1.05494653144566E-06;11.41833392
1843;3.52014242917424E-07;3.36633205823974E-08;11.42252072
1844;3.52233228661668E-07;3.36705008770684E-08;11.42671008
1845;3.52452350635487E-07;3.36776594669694E-08;11.430902
1846;3.52671608923409E-07;3.36847962887959E-08;11.43509648
1847;3.52891003611062E-07;3.36919112792446E-08;11.43929352
1848;3.53110534782242E-07;3.36990043746372E-08;11.44349312
1849;3.53330202522211E-07;3.37060755113359E-08;11.44769528
1850;3.53550006916475E-07;3.37131246256035E-08;11.4519
1851;3.53769948049319E-07;3.37201516533959E-08;11.45610728
1852;3.53990026006125E-07;3.37271565306713E-08;11.46031712
1853;3.54210240871912E-07;3.3734139193193E-08;11.46452952
1854;3.54430592732308E-07;3.37410995766703E-08;11.46874448
1855;6.50127680408255E-06;6.18651247601683E-07;11.472962
1856;0.0000130443076959811;1.24075824244104E-06;11.47718208
1857;0.000018370883369689;1.74668570333331E-06;11.48140472
1858;0.0000224787259839522;2.13636129989762E-06;11.48562992
1859;0.0000253655548602925;2.40971316465339E-06;11.48985768
1860;0.0000270290864800693;2.56666989525731E-06;11.494088
1861;0.0000274670344816243;2.60716055675537E-06;11.49832088
1862;0.0000266771096571272;2.53111468380737E-06;11.50255632
1863;0.00002465701994982;2.33846228296732E-06;11.50679432
1864;0.000021404470451027;2.02913383494256E-06;11.51103488
1865;0.0000169171633970668;1.60306029684859E-06;11.515278
1866;0.0000111927981664612;1.06017310450718E-06;11.51952368
1867;3.57307672236281E-07;3.38295276329562E-08;11.52377192
1868;3.57529950988453E-07;3.38361692750614E-08;11.52802272
1869;3.57752368018188E-07;3.38427876561791E-08;11.53227608
1870;3.57974923412216E-07;3.38493827098348E-08;11.536532
1871;3.58197617256653E-07;3.38559543693226E-08;11.54079048
1872;3.5842044963737E-07;3.38625025677667E-08;11.54505152
1873;3.5864342064073E-07;3.38690272381989E-08;11.54931512
1874;3.58866530352605E-07;3.38755283134478E-08;11.55358128
1875;3.59089778859966E-07;3.3882005726324E-08;11.55785
1876;3.59313166248442E-07;3.38884594093249E-08;11.56212128
1877;3.5953669260476E-07;3.38948892949379E-08;11.56639512
1878;3.59760358015525E-07;3.39012953154879E-08;11.57067152
1879;6.59904003366583E-06;6.21577680073753E-07;11.57495048
1880;0.0000132404620340315;1.24660575765133E-06;11.579232
1881;0.0000186471363185563;1.75488697379289E-06;11.58351608
1882;0.0000228167507928179;2.14635471104739E-06;11.58780272
1883;0.0000257469904825483;2.42094284778599E-06;11.59209192
1884;0.0000274355375306304;2.57858576055164E-06;11.59638368
1885;0.0000278800711940747;2.61921832641284E-06;11.600678
1886;0.000027078267841069;2.54277592533532E-06;11.60497488
1887;0.0000250278009478923;0.0000023491944425442;11.60927432
1888;0.0000217263410961042;2.03841027092835E-06;11.61357632
1889;0.0000171715559693125;1.61036031339982E-06;11.61788088
1890;0.000011361110350327;0.0000010649819853098;11.622188
1891;3.62680701726479E-07;3.39823707961151E-08;11.62649768
1892;3.62906323004794E-07;3.39884355167854E-08;11.63080992
1893;3.63132084640423E-07;3.39944753395905E-08;11.63512472
1894;3.63357986720704E-07;3.40004901945254E-08;11.63944208
1895;3.63584029333342E-07;3.40064800114725E-08;11.643762
1896;3.63810212565553E-07;3.4012444720091E-08;11.64808448
1897;3.64036536505041E-07;3.40183842499547E-08;11.65240952
1898;3.64263001238657E-07;3.40242985303695E-08;11.65673712
1899;3.64489606855205E-07;3.40301874907388E-08;11.66106728
1900;3.64716353441045E-07;3.40360510599943E-08;11.6654
1901;3.64943241084737E-07;3.40418891671952E-08;11.66973528
1902;3.65170269873497E-07;3.40477017410727E-08;11.67407312
1903;6.69827338201776E-06;6.24250616146875E-07;11.67841352
1904;0.0000134395660513887;1.25194352551735E-06;11.68275648
1905;0.0000189275434330147;1.76236875570653E-06;11.687102
1906;0.0000231598586642799;2.15546580539536E-06;11.69145008
1907;0.0000261341619594025;2.43117470370809E-06;11.69580072
1908;0.0000278481006063216;2.58943601267421E-06;11.70015392
1909;0.0000282993189638768;2.63019082973571E-06;11.70450968
1910;0.0000274854584584345;2.55338079019373E-06;11.708868
1911;0.0000254041575811862;2.35894806974711E-06;11.71322888
1912;0.0000220530518848491;2.04683538696399E-06;11.71759232
1913;0.0000174297739808017;1.61698600581702E-06;11.72195832
1914;0.0000115319535358953;1.06934373818523E-06;11.72632688
1915;3.68134528378862E-07;3.41209090021356E-08;11.730698
1916;3.6836354244666E-07;3.4126356549537E-08;11.73507168
1917;3.6859269898267E-07;3.41317774775274E-08;11.73944792
1918;3.68821998075207E-07;3.41371717124333E-08;11.74382672
1919;3.6905143981332E-07;3.41425391805183E-08;11.74820808
1920;3.69281024285692E-07;3.41478798078377E-08;11.752592
1921;3.69510751581003E-07;3.41531935202805E-08;11.75697848
1922;3.69740621787935E-07;3.41584802435813E-08;11.76136752
1923;3.69970634996026E-07;3.41637399034124E-08;11.76575912
1924;3.70200791293591E-07;3.41689724251295E-08;11.77015328
1925;3.70431090769801E-07;3.41741777340422E-08;11.77455
1926;3.70661533513948E-07;3.41793557553002E-08;11.77894928
1927;6.79899895611349E-06;6.26652363669428E-07;11.78335112
1928;0.0000136416641039672;1.25673599555021E-06;11.78775552
1929;0.0000192121671815155;1.76908090761724E-06;11.79216248
1930;0.0000235081260351326;2.16363313874729E-06;11.796572
1931;0.0000265271555439681;2.44033929465724E-06;11.80098408
1932;0.000028266867617027;2.59914655052449E-06;11.80539872
1933;0.0000287248711900422;2.64000265358924E-06;11.80981592
1934;0.0000278987722222386;2.56285592575142E-06;11.81423568
1935;0.0000257861736935272;2.36765526623194E-06;11.818658
1936;0.00002238467560114;2.05435015416921E-06;11.82308288
1937;0.000017691874956748;1.62289065128853E-06;11.82751032
1938;0.0000117053657832172;1.07322740453159E-06;11.83194032
1939;3.73670367183888E-07;3.42441524995641E-08;11.83637288
1940;3.73902825060748E-07;3.42489405434256E-08;11.840808
1941;3.74135427547867E-07;3.42537001575002E-08;11.84524568
1942;3.74368174735637E-07;3.42584312644267E-08;11.84968592
1943;3.74601066713472E-07;3.42631337865488E-08;11.85412872
1944;3.74834103572254E-07;3.42678076462245E-08;11.85857408
1945;3.75067285401763E-07;3.42724527655046E-08;11.863022
1946;3.7530061229178E-07;3.42770690662727E-08;11.86747248
1947;3.75534084333432E-07;3.42816564704086E-08;11.87192552
