t;sucrose_input_rate
2067;3.34977182557382E-11
2068;3.34437704577759E-11
2069;3.33898134201817E-11
2070;3.33358473965301E-11
2071;6.10105756827285E-10
2072;1.22138452851862E-09
2073;1.71626790087704E-09
2074;2.09531411500756E-09
2075;2.35908159040272E-09
2076;2.50812891620654E-09
2077;2.54301484248274E-09
2078;2.46429827148749E-09
2079;2.27253824894682E-09
2080;1.96829395533882E-09
2081;1.55212469718085E-09
2082;1.0245898983218E-09
2083;3.26335865865824E-11
2084;3.25795213370277E-11
2085;3.2525450894731E-11
2086;3.24713755117986E-11
2087;3.24172954402271E-11
2088;3.23632109319017E-11
2089;3.23091222385936E-11
2090;3.22550296119584E-11
2091;3.22009333035335E-11
2092;3.21468335647366E-11
2093;3.2092730646863E-11
2094;3.20386248010839E-11
2095;5.86323303430186E-10
2096;1.17369185216402E-09
2097;1.64913563081991E-09
2098;2.01321441093079E-09
2099;2.26648801712975E-09
2100;2.40951631850259E-09
2101;2.44285921994725E-09
2102;2.36707665354051E-09
2103;2.18272856991174E-09
2104;1.89037492962423E-09
2105;1.49057569456398E-09
2106;9.83890819336268E-10
2107;3.13350964104024E-11
2108;3.12809758723692E-11
2109;3.12268561576661E-11
2110;3.11727375151914E-11
2111;3.11186201936837E-11
2112;3.10645044417194E-11
2113;3.10103905077113E-11
2114;3.09562786399054E-11
2115;3.09021690863799E-11
2116;3.08480620950424E-11
2117;3.07939579136282E-11
2118;3.0739856789698E-11
2119;5.62515168630234E-10
2120;1.12595298773951E-09
2121;1.58194581885986E-09
2122;1.93105346732749E-09
2123;2.17383566783287E-09
2124;2.3108520759036E-09
2125;2.34266225939676E-09
2126;2.269825690001E-09
2127;2.09290173474853E-09
2128;1.81244964753705E-09
2129;1.4290285606619E-09
2130;9.43197476358468E-10
2131;3.00369327191108E-11
2132;2.99829002910961E-11
2133;2.99288746116065E-11
2134;2.98748559251254E-11
2135;2.98208444759262E-11
2136;2.97668405080702E-11
2137;2.97128442654042E-11
2138;2.96588559915592E-11
2139;2.96048759299473E-11
2140;2.95509043237604E-11
2141;2.9496941415968E-11
2142;2.94429874493146E-11
2143;5.38744448431114E-10
2144;1.07829437414147E-09
2145;1.51487631027396E-09
2146;1.84904862075625E-09
2147;2.08136947726541E-09
2148;2.21239685088253E-09
2149;2.24268850375951E-09
2150;2.17280198079821E-09
2151;2.00329460134189E-09
2152;1.7347234508794E-09
2153;1.367645372762E-09
2154;9.02616959933092E-10
2155;2.87425095537237E-11
2156;2.86887061205056E-11
2157;2.86349152412376E-11
2158;2.85811371547896E-11
2159;2.85273720997718E-11
2160;2.84736203145328E-11
2161;2.84198820371573E-11
2162;2.83661575054644E-11
2163;2.83124469570051E-11
2164;2.82587506290607E-11
2165;2.82050687586406E-11
2166;2.815140158248E-11
2167;5.15073139353634E-10
2168;1.03084022012679E-09
2169;1.44810177562915E-09
2170;1.76741328176136E-09
2171;1.98932990330512E-09
2172;2.11440648579074E-09
2173;2.1431975473794E-09
2174;2.07625727076022E-09
2175;1.91413949506228E-09
2176;1.65739770778184E-09
2177;1.30658503672473E-09
2178;8.62254241964233E-10
2179;2.7455172673434E-11
2180;2.74017359158738E-11
2181;2.73483173693499E-11
2182;2.72949172659391E-11
2183;2.72415358374099E-11
2184;2.71881733152205E-11
2185;2.7134829930517E-11
2186;2.70815059141311E-11
2187;2.70282014965784E-11
2188;2.69749169080563E-11
2189;2.69216523784419E-11
2190;2.68684081372903E-11
2191;4.91561834818299E-10
2192;9.83711895788724E-10
2193;1.38179285471293E-09
2194;1.68635588854886E-09
2195;1.89795174759045E-09
2196;2.01713074758837E-09
2197;2.04444276188784E-09
2198;1.98043721358383E-09
2199;1.82566306769373E-09
2200;1.58066882334746E-09
2201;1.24600250599551E-09
2202;8.22211659634681E-10
2203;2.61781831014182E-11
2204;2.61252468169203E-11
2205;2.60723342242126E-11
2206;2.60194455474288E-11
2207;2.59665810103467E-11
2208;2.59137408363872E-11
2209;2.58609252486118E-11
2210;2.58081344697209E-11
2211;2.57553687220518E-11
2212;2.57026282275768E-11
2213;2.56499132079015E-11
2214;2.55972238842625E-11
2215;4.68269426164465E-10
2216;9.37027333550861E-10
2217;1.31611531417155E-09
2218;1.60607887780587E-09
2219;1.80746299591981E-09
2220;1.92081209407892E-09
2221;1.94667004438081E-09
2222;1.88558015790731E-09
2223;1.73808517719646E-09
2224;1.50472726873443E-09
2225;1.18604801546764E-09
2226;7.82588409334982E-10
2227;2.49147009960534E-11
2228;2.48623944357553E-11
2229;2.48101168445057E-11
2230;2.47578684373849E-11
2231;2.47056494290724E-11
2232;2.46534600338452E-11
2233;2.46013004655761E-11
2234;2.45491709377319E-11
2235;2.44970716633712E-11
2236;2.44450028551432E-11
2237;2.43929647252854E-11
2238;2.43409574856219E-11
2239;4.4525281097511E-10
2240;8.90900444034876E-10
2241;1.25122922639936E-09
2242;1.52677768189395E-09
2243;1.71808368883007E-09
2244;1.82568447274781E-09
2245;1.85011659918035E-09
2246;1.79191596644046E-09
2247;1.65161779842898E-09
2248;1.42975663746558E-09
2249;1.12686633714189E-09
2250;7.43480055197017E-10
2251;2.36677699942043E-11
2252;2.36162172230369E-11
2253;2.35646984686037E-11
2254;2.35132139358723E-11
2255;2.34617638293668E-11
2256;2.34103483531661E-11
2257;2.33589677109022E-11
2258;2.33076221057584E-11
2259;2.32563117404677E-11
2260;2.32050368173109E-11
2261;2.31537975381152E-11
2262;2.31025941042522E-11
2263;4.2256661140709E-10
2264;8.45440552217022E-10
2265;1.1872881773017E-09
2266;1.44863976173919E-09
2267;1.63002483286988E-09
2268;1.73197216340441E-09
2269;1.75500976455554E-09
2270;1.69966487919419E-09
2271;1.5664639750297E-09
2272;1.35593273781433E-09
2273;1.06859606457242E-09
2274;7.04978056853951E-10
2275;2.24403021740266E-11
2276;2.23896214597784E-11
2277;2.23389795556409E-11
2278;2.22883766554711E-11
2279;2.22378129526428E-11
2280;2.21872886400442E-11
2281;2.2136803910077E-11
2282;2.20863589546544E-11
2283;2.20359539651998E-11
2284;2.1985589132645E-11
2285;2.19352646474287E-11
2286;2.18849806994947E-11
2287;4.0026290522425E-10
2288;8.00751859280234E-10
2289;1.12443851053912E-09
2290;1.37184368471871E-09
2291;1.54348736305054E-09
2292;1.63988867578641E-09
2293;1.66156589573085E-09
2294;1.60903643179969E-09
2295;1.48281682260486E-09
2296;1.28342273006543E-09
2297;1.0113689330452E-09
2298;6.67169321016656E-10
2299;2.12350637836421E-11
2300;2.11853670210727E-11
2301;2.1135713584534E-11
2302;2.10861036558462E-11
2303;2.10365374163095E-11
2304;2.09870150467015E-11
2305;2.09375367272769E-11
2306;2.08881026377654E-11
2307;2.08387129573703E-11
2308;2.07893678647674E-11
2309;2.07400675381032E-11
2310;2.06908121549937E-11
2311;3.7839097219273E-10
2312;7.56932935489604E-10
2313;1.06281861574447E-09
2314;1.29655825669599E-09
2315;1.45866116678628E-09
2316;1.5496357130967E-09
2317;1.56998931531132E-09
2318;1.52022843970846E-09
2319;1.40085859318012E-09
2320;1.21238431727949E-09
2321;9.55309182296735E-10
2322;6.30135781363056E-10
2323;2.00546618789674E-11
2324;2.00060540548428E-11
2325;1.99574937738945E-11
2326;1.9908981205061E-11
2327;1.98605165167268E-11
2328;1.98120998767214E-11
2329;1.97637314523178E-11
2330;1.97154114102316E-11
2331;1.96671399166192E-11
2332;1.96189171370767E-11
2333;1.95707432366389E-11
2334;1.95226183797777E-11
2335;3.56997058422807E-10
2336;7.14076249265318E-10
2337;1.00255826798391E-09
2338;1.22294171708226E-09
2339;1.37572417931872E-09
2340;1.461402212099E-09
2341;1.48047134189835E-09
2342;1.43342605871318E-09
2343;1.32075981054233E-09
2344;1.142964997898E-09
2345;9.00532968346499E-10
2346;5.93954011078777E-10
2347;1.89015320088485E-11
2348;1.88541107135139E-11
2349;1.88067408604649E-11
2350;1.87594226050031E-11
2351;1.8712156101847E-11
2352;1.86649415051307E-11
2353;1.86177789684031E-11
2354;1.85706686446264E-11
2355;1.85236106861751E-11
2356;1.84766052448352E-11
2357;1.84296524718027E-11
2358;1.83827525176827E-11
2359;3.36124161128484E-10
2360;6.72267737397151E-10
2361;9.43778025404809E-10
2362;1.15114100539453E-09
2363;1.29484156015547E-09
2364;1.375363469897E-09
2365;1.39318940715367E-09
2366;1.3488009317211E-09
2367;1.24267848562289E-09
2368;1.07530138810848E-09
2369;8.47147830682307E-10
2370;5.58694872163994E-10
2371;1.77779270784377E-11
2372;1.77317820691945E-11
2373;1.76856920663146E-11
2374;1.76396572108066E-11
2375;1.75936776430711E-11
2376;1.75477535028995E-11
2377;1.75018849294732E-11
2378;1.74560720613624E-11
2379;1.74103150365252E-11
2380;1.73646139923071E-11
2381;1.73189690654398E-11
2382;1.727338039204E-11
2383;3.15811836124419E-10
2384;6.31586421037388E-10
2385;8.8658869157626E-10
2386;1.08129110724063E-09
2387;1.21616495943784E-09
2388;1.29168036685948E-09
2389;1.30830627088986E-09
2390;1.26651043104663E-09
2391;1.1667594204535E-09
2392;1.00951862134516E-09
2393;7.95252220604481E-10
2394;5.24423205332016E-10
2395;1.66859075124283E-11
2396;1.66411203335505E-11
2397;1.65963913755441E-11
2398;1.6551720764575E-11
2399;1.65071086261808E-11
2400;1.64625550852694E-11
2401;1.64180602661184E-11
2402;1.63736242923746E-11
2403;1.6329247287053E-11
2404;1.62849293725363E-11
2405;1.62406706705741E-11
2406;1.61964713022819E-11
2407;2.96096030189973E-10
2408;5.9210407172522E-10
2409;8.31090848483484E-10
2410;1.0135144869904E-09
2411;1.13983188238891E-09
2412;1.21049869433523E-09
2413;1.2259693429278E-09
2414;1.18669700466927E-09
2415;1.09313360846147E-09
2416;9.45729831633552E-10
2417;7.44935096003199E-10
2418;4.91197563971071E-10
2419;1.56273328283847E-11
2420;1.55839764920906E-11
2421;1.55406812296937E-11
2422;1.54974471520801E-11
2423;1.54542743694918E-11
2424;1.54111629915256E-11
2425;1.53681131271328E-11
2426;1.53251248846189E-11
2427;1.52821983716425E-11
2428;1.52393336952154E-11
2429;1.51965309617017E-11
2430;1.51537902768175E-11
2431;2.77008940203098E-10
2432;5.538849312374E-10
2433;7.77374465488116E-10
2434;9.47920613593057E-10
2435;1.0659651590867E-09
2436;1.13194859482886E-09
2437;1.14631011946703E-09
2438;1.10948763393235E-09
2439;1.02191773796933E-09
2440;8.8403572669929E-10
2441;6.96275587217536E-10
2442;4.59069995224381E-10
2443;1.46038547170387E-11
2444;1.45619934491366E-11
2445;1.45201957375281E-11
2446;1.44784616775003E-11
2447;1.44367913636851E-11
2448;1.43951848900589E-11
2449;1.43536423499426E-11
2450;1.43121638360006E-11
2451;1.42707494402414E-11
2452;1.42293992540163E-11
2453;1.41881133680199E-11
2454;1.41468918722897E-11
2455;2.58578900684342E-10
2456;5.1698548853077E-10
2457;7.25518588817488E-10
2458;8.84605585079923E-10
2459;9.94672525763011E-10
2460;1.05614412119162E-09
2461;1.06944374057501E-09
2462;1.0349934090454E-09
2463;9.53213804730622E-10
2464;8.24524255860851E-10
2465;6.49342737909542E-10
2466;4.28085870768416E-10
2467;1.36169117111891E-11
2468;1.35766007644418E-11
2469;1.35363554794852E-11
2470;1.34961759358095E-11
2471;1.34560622122445E-11
2472;1.34160143869589E-11
2473;1.33760325374607E-11
2474;1.33361167405969E-11
2475;1.32962670725534E-11
2476;1.32564836088551E-11
2477;1.32167664243653E-11
2478;1.31771155932864E-11
2479;2.40830301095917E-10
2480;4.81454316447524E-10
2481;6.7559111530532E-10
2482;8.23651856259508E-10
2483;9.2604632265944E-10
2484;9.83182920130558E-10
2485;9.95468674125539E-10
2486;9.6330922750968E-10
2487;8.87108838180479E-10
2488;7.67270376721444E-10
2489;6.04195324090129E-10
2490;3.98283769340355E-10
2491;1.26677255079004E-11
2492;1.26290110454138E-11
2493;1.25903639700015E-11
2494;1.25517843452839E-11
2495;1.25132722342204E-11
2496;1.24748276991095E-11
2497;1.24364508015889E-11
2498;1.23981416026357E-11
2499;1.23599001625666E-11
2500;1.23217265410375E-11
2501;1.22836207970446E-11
2502;1.22455829889235E-11
2503;2.23783533915963E-10
2504;4.47331970200424E-10
2505;6.27648653183042E-10
2506;7.65128072978808E-10
2507;8.60163312189925E-10
2508;9.13146043969759E-10
2509;9.24466530120873E-10
2510;8.94513619227172E-10
2511;8.23674744820094E-10
2512;7.1233592357886E-10
2513;5.60881753564777E-10
2514;3.69695412489533E-10
2515;1.17572989902574E-11
2516;1.17202180404005E-11
2517;1.16832058223749E-11
2518;1.16462623839836E-11
2519;1.16093877723731E-11
2520;1.15725820340346E-11
2521;1.15358452148035E-11
2522;1.14991773598602E-11
2523;1.14625785137304E-11
2524;1.14260487202854E-11
2525;1.13895880227424E-11
2526;1.1353196463665E-11
2527;2.07454974157952E-10
2528;4.14650948951146E-10
2529;5.81736471727371E-10
2530;7.09089015106611E-10
2531;7.9708461978193E-10
2532;8.46097893126575E-10
2533;8.56502007834798E-10
2534;8.28668700596359E-10
2535;7.62968270804682E-10
2536;6.59769579298627E-10
2537;5.1944004713786E-10
2538;3.42345654411763E-10
2539;1.08864159752329E-11
2540;1.0850996458753E-11
2541;1.08156466410316E-11
2542;1.07803665542312E-11
2543;1.07451562298686E-11
2544;1.07100156988147E-11
2545;1.0674944991296E-11
2546;1.06399441368941E-11
2547;1.06050131645473E-11
2548;1.05701521025501E-11
2549;1.05353609785547E-11
2550;1.05006398195711E-11
2551;1.91856990634565E-10
2552;3.83435721050214E-10
2553;5.37888540519521E-10
2554;6.55575649107816E-10
2555;7.36855798314414E-10
2556;7.82086290214756E-10
2557;7.91622976635595E-10
2558;7.65820258363221E-10
2559;7.05031084384639E-10
2560;6.09606951161671E-10
2561;4.79897901937946E-10
2562;3.16252526078693E-10
2563;1.00556426935611E-11
2564;1.0021903522681E-11
2565;9.98823464533425E-12
2566;9.95463607834383E-12
2567;9.9211078379017E-12
2568;9.88764993956978E-12
2569;9.85426239828057E-12
2570;9.820945228338E-12
2571;9.78769844341811E-12
2572;9.75452205656989E-12
2573;9.72141608021603E-12
2574;9.68838052615368E-12
2575;1.76997988879739E-10
2576;3.53702812732823E-10
2577;4.96127657980512E-10
2578;6.04615289742045E-10
2579;6.7950701556265E-10
2580;7.21142685078382E-10
2581;7.29860689713103E-10
2582;7.0599796240758E-10
2583;6.49889977380588E-10
2584;5.61870749921997E-10
