t;cytokinins_root_shoot_xylem;AA_root_shoot_phloem;water_root_shoot_xylem
693;0.02591775;0.00000078940289;0.00000023957
694;0.07518135;0.00000122604275;0.00000069409
695;0.13168392;0.00000190576815;0.00000121754
696;0.17388259;0.00000274643213;0.000001615
697;0.15567539;0.0000035104881;0.00000145569
698;0.14191457;0.00000413185651;0.00000133444
699;0.10909856;0.00000442531517;0.00000103069
700;0.039523;0.00000408003472;0.00000037442
701;0.01681386;0.00000353368437;0.0000001591
702;0.01341324;0.00000300268236;0.00000012662
703;0.01504541;0.00000252893883;0.00000014168
704;0.01576451;0.00000214199697;0.00000014809
705;0.01482505;0.00000184165259;0.00000013894
706;0.01107566;0.00000159311719;0.00000010355
707;0.01570512;0.00000142310958;0.00000014646
708;0.01569442;0.0000012674255;0.00000014602
709;0.01399254;0.00000115152599;0.00000012989
710;0.01236702;0.00000105644542;0.00000011453
711;0.0101629;0.00000098223375;0.00000009389
712;0.00952744;0.00000091828069;0.00000008779
713;0.00890759;0.00000086539377;0.00000008186
714;0.01092795;0.00000082407594;0.00000010015
715;0.017063;0.00000079688276;0.00000015594
716;0.02100529;0.00000076580903;0.0000001915
717;0.03948715;0.00000081847411;0.0000003592
718;0.06176796;0.0000010180157;0.00000056123
719;0.08475147;0.00000137379777;0.0000007701
720;0.13036591;0.0000019710174;0.00000118609
721;0.07865037;0.00000236350398;0.00000071823
722;0.04111218;0.00000247414048;0.00000037573
723;0.0418373;0.00000248329796;0.00000038185
724;0.02233969;0.0000023330977;0.00000020363
725;0.00884661;0.00000209028901;0.00000008045
726;0.00870081;0.00000186129493;0.00000007888
727;0.01059936;0.00000167023931;0.0000000958
728;0.0085756;0.00000150300743;0.00000007728
729;0.00786382;0.00000137582289;0.00000007066
730;0.00676601;0.00000125362752;0.00000006062
731;0.0045593;0.00000114043849;0.00000004072
732;0.00230406;0.00000105821649;0.00000002051
733;0.00154213;0.00000100173205;0.00000001369
734;0.00461391;0.00000094853939;0.00000004081
735;0.00837836;0.00000089270382;0.00000007389
736;0.00829578;0.00000084393653;0.00000007296
737;0.00821297;0.00000080591383;0.00000007204
738;0.00503724;0.0000007573711;0.00000004407
739;0.00356135;0.00000072166003;0.00000003107
740;0.00357302;0.00000069218565;0.00000003109
741;0.00772931;0.00000071129049;0.00000006707
742;0.01882402;0.00000080968633;0.00000016295
743;0.04958092;0.00000104072679;0.00000042841
744;0.05486303;0.00000131413399;0.00000047392
745;0.10813168;0.00000177225647;0.00000093402
746;0.12105414;0.00000229623148;0.0000010484
747;0.07007429;0.00000261594246;0.00000060885
748;0.03122347;0.0000026345705;0.00000027142
749;0.01095468;0.00000241030664;0.00000009508
750;0.00892536;0.00000217417477;0.00000007726
751;0.00676639;0.00000188202174;0.00000005842
752;0.00425914;0.00000165530708;0.00000003668
753;0.00358434;0.00000149130782;0.00000003078
754;0.00274244;0.00000131629558;0.00000002349
755;0.00204847;0.00000118022545;0.00000001751
756;0.00137364;0.00000104675179;0.00000001171
757;0.00062385;0.00000091339205;0.00000000531
758;0;0.00000083718342;0
759;0;0.0000007684547;0
760;0;0.00000068109624;0
761;0;0.00000060336607;0
762;0;0.0000005556677;0
763;0;0.00000050042132;0
764;0.00069956;0.00000049002933;0.00000000586
765;0.0477363;0.00000068911135;0.00000039906
766;0.12140925;0.00000118268415;0.00000101529
767;0.22105768;0.00000191058389;0.00000185612
768;0.3014947;0.00000302064486;0.00000255464
769;0.30412056;0.00000420098194;0.00000261095
770;0.25261375;0.00000518978132;0.00000219746
771;0.15522197;0.00000564992149;0.00000136433
772;0.0471989;0.00000524004209;0.00000041701
773;0.0108766;0.0000044800053;0.00000009605
774;0.00589034;0.00000375195611;0.00000005189
775;0.00742246;0.00000320566085;0.00000006522
776;0.00840072;0.00000276088996;0.00000007364
777;0.01000733;0.00000237075525;0.00000008751
778;0.01022466;0.00000206230139;0.00000008921
779;0.01140245;0.000001818227;0.00000009926
780;0.01147728;0.00000160143468;0.00000009969
781;0.01038491;0.00000141061733;0.00000009
782;0.0092659;0.00000125686087;0.00000008012
783;0.00967179;0.00000115068145;0.00000008343
784;0.00874022;0.00000104407348;0.00000007522
785;0.00869089;0.00000095666093;0.00000007461
786;0.0075073;0.00000087432909;0.00000006429
787;0.00762114;0.00000082025859;0.00000006511
788;0.01060226;0.00000080075553;0.00000009036
789;0.04018974;0.00000102233914;0.00000034174
790;0.04843996;0.00000129539569;0.00000041156
791;0.09192391;0.00000179418465;0.00000078066
792;0.12503576;0.00000239179827;0.00000106365
793;0.1672326;0.00000313967246;0.00000142724
794;0.12645182;0.00000357487829;0.00000108497
795;0.07586997;0.00000365975191;0.00000065302
796;0.04919676;0.00000347385447;0.00000042365
797;0.01932251;0.00000302610071;0.00000016625
798;0.01741339;0.00000260733984;0.00000014946
799;0.01855398;0.0000022552796;0.00000015886
800;0.01946033;0.00000195668678;0.00000016622
801;0.01946763;0.00000172033265;0.00000016589
802;0.02063923;0.00000152935415;0.00000017546
803;0.01820396;0.00000136276713;0.0000001544
804;0.01312831;0.00000122290464;0.00000011109
805;0.01118601;0.00000111506095;0.0000000944
806;0.00945423;0.00000102749846;0.00000007957
807;0.00675713;0.00000095544088;0.00000005671
808;0.00672004;0.00000088874403;0.00000005623
809;0.00654984;0.00000083070187;0.00000005465
810;0.01108887;0.00000078865286;0.00000009224
811;0.0204769;0.00000075950908;0.00000016985
812;0.03433712;0.00000076485389;0.00000028418
813;0.0654307;0.00000090478373;0.0000005407
814;0.11131821;0.00000118029776;0.00000092
815;0.17094573;0.00000140435821;0.00000141621
816;0.1793023;0.00000182864863;0.00000149344
817;0.1922651;0.00000245564454;0.00000161064
818;0.19058482;0.00000305437233;0.0000016068
819;0.12543675;0.00000344123899;0.00000106417
820;0.05724461;0.00000343130005;0.00000048703
821;0.02962911;0.00000313393683;0.00000025192
822;0.02189743;0.00000275047876;0.00000018581
823;0.0163806;0.00000238943663;0.00000013867
824;0.01522838;0.0000020967001;0.00000012859
825;0.01748616;0.00000187871942;0.00000014726
826;0.01641566;0.0000016759914;0.0000001379
827;0.01525627;0.0000014969884;0.00000012784
828;0.01050399;0.00000134856713;0.00000008779
829;0.00684283;0.00000122003507;0.00000005703
830;0.00817375;0.0000011217854;0.00000006792
831;0.00673653;0.00000103524371;0.00000005582
832;0.00794999;0.00000095798064;0.00000006569
833;0.00792045;0.00000088496414;0.00000006527
834;0.00813999;0.00000082858774;0.0000000669
835;0.00811999;0.0000007691408;0.00000006657
836;0.00643205;0.00000070589627;0.0000000526
837;0.03921447;0.0000007544149;0.00000031984
838;0.04755163;0.00000084342164;0.00000038749
839;0.07364477;0.00000105659094;0.00000059984
840;0.17514803;0.00000146516153;0.00000142769
841;0.24642983;0.0000022160727;0.00000202019
842;0.17677136;0.00000300420362;0.00000146233
843;0.10617885;0.00000350703427;0.00000088313
844;0.04271459;0.00000359718093;0.0000003559
845;0.01395577;0.00000331799848;0.00000011612
846;0.00917049;0.00000298593866;0.00000007609
847;0.00527315;0.00000260827879;0.00000004363
848;0.00396913;0.00000233644884;0.00000003274
849;0.00243942;0.00000202812999;0.00000002007
850;0.00180245;0.00000181884309;0.00000001479
851;0.00056997;0.00000160843653;0.00000000466
852;0.00061944;0.00000145803976;0.00000000505
853;0;0.00000134011483;0
854;0;0.00000122959418;0
855;0;0.00000113801783;0
856;0;0.00000105754437;0
857;0;0.00000098857567;0
858;0;0.00000092292122;0
859;0;0.00000086148408;0
860;0;0.00000081278446;0
861;0.02070075;0.00000083467287;0.00000016508
862;0.04241806;0.00000094041599;0.00000033775
863;0.03880454;0.00000109706553;0.00000030883
864;0.05851575;0.00000131395763;0.00000046539
865;0.07958953;0.00000160404338;0.00000063312
866;0.03113556;0.00000180219924;0.00000024796
867;0.0255943;0.00000190956236;0.00000020357
868;0.01472452;0.00000190562041;0.00000011693
869;0.00239632;0.00000178880996;0.00000001899
870;0.00237763;0.00000165359416;0.00000001879
871;0.00157241;0.00000151756123;0.0000000124
872;0.00155976;0.00000138890818;0.00000001226
873;0.00156644;0.00000127753166;0.00000001229
874;0.00154381;0.00000116902881;0.00000001208
875;0.00236936;0.0000010880998;0.00000001849
876;0.00342953;0.00000100304151;0.0000000267
877;0.00430342;0.00000093280707;0.00000003343
878;0.00425304;0.00000086677312;0.00000003297
879;0.00334863;0.00000080638571;0.00000002591
880;0.00323092;0.00000074780531;0.00000002495
881;0.00238379;0.00000070105125;0.00000001837
882;0.00160497;0.00000066401253;0.00000001234
883;0.00162077;0.00000062884151;0.00000001244
884;0.0024708;0.00000060832497;0.00000001893
885;0.02041148;0.00000064486802;0.00000015616
886;0.05224041;0.0000007639678;0.00000039933
887;0.15595596;0.00000109523283;0.0000011929
888;0.28379545;0.00000182613122;0.00000218248
889;0.21424483;0.00000268556104;0.00000166636
890;0.25070741;0.00000367533306;0.00000196573
891;0.16809663;0.00000441462895;0.00000133085
892;0.03469129;0.00000455476882;0.00000027623
893;0.00497427;0.00000424311403;0.00000003958
894;0.00214849;0.00000376527538;0.00000001706
895;0.00138099;0.00000328713986;0.00000001094
896;0.00068838;0.00000289436711;0.00000000544
897;0.00070511;0.00000257200656;0.00000000556
898;0.00071728;0.00000227897515;0.00000000564
899;0;0.00000202118382;0
900;0;0.00000179388549;0
901;0;0.00000158968092;0
902;0;0.00000142411052;0
903;0;0.0000012790698;0
904;0;0.00000117688476;0
905;0;0.00000109120278;0
906;0;0.0000010098638;0
907;0;0.00000093634534;0
908;0;0.00000087984452;0
909;0.00236435;0.00000085836511;0.00000001813
910;0.00848617;0.00000088401736;0.00000006494
911;0.02567293;0.00000098426188;0.00000019613
912;0.03694831;0.00000115570835;0.000000282
913;0.04184835;0.00000138008222;0.00000031925
914;0.06259462;0.00000167454473;0.0000004774
915;0.03495045;0.00000189927872;0.00000026674
916;0.01121471;0.00000196424837;0.00000008553
917;0.00401685;0.0000018937649;0.00000003058
918;0.00232531;0.00000177586499;0.00000001766
919;0.00235041;0.00000163501864;0.00000001781
920;0.00237493;0.00000150545118;0.00000001796
921;0.00367163;0.00000139684376;0.0000000277
922;0.00501187;0.00000129354054;0.00000003773
923;0.00377397;0.00000119275503;0.00000002835
924;0.00527688;0.00000110555627;0.00000003956
925;0.00536779;0.0000010371949;0.00000004016
926;0.00401323;0.00000096688311;0.00000002996
927;0.00540676;0.00000091002592;0.00000004029
928;0.00691931;0.00000086368337;0.00000005146
929;0.00833188;0.00000081601069;0.00000006186
930;0.00981754;0.00000077511204;0.00000007278
931;0.00971869;0.00000073247563;0.00000007194
932;0.01114078;0.00000069739651;0.00000008236
933;0.05885949;0.00000079468365;0.00000043463
934;0.17651974;0.00000117357959;0.00000130481
935;0.15454277;0.00000171297327;0.00000114961
936;0.23972925;0.00000259224523;0.00000179292
937;0.19187707;0.0000034700513;0.00000144837
938;0.15090379;0.00000413434348;0.00000114715
939;0.04209395;0.00000415169008;0.00000032163
940;0.0470224;0.00000405528909;0.00000035928
941;0.01361569;0.00000369151548;0.00000010405
942;0.0074442;0.0000032877654;0.0000000568
943;0.00865226;0.0000027874115;0.00000006591
944;0.00371128;0.00000252524701;0.00000002822
945;0.00243443;0.00000227493971;0.00000001848
946;0.00344672;0.00000202529944;0.00000002611
947;0.00329595;0.0000018216542;0.00000002493
948;0.00209956;0.00000165607017;0.00000001586
949;0.00203508;0.0000015062103;0.00000001534
950;0.00204072;0.00000139095892;0.00000001536
951;0.00304838;0.00000128662426;0.00000002292
952;0.00301423;0.00000119117406;0.00000002263
953;0.00289807;0.00000109614935;0.00000002174
954;0.00395319;0.00000103480076;0.00000002962
955;0.00396151;0.00000097019254;0.00000002965
956;0.00293549;0.00000090647505;0.00000002195
957;0.02300541;0.00000098391515;0.00000017186
958;0.06084949;0.00000124926546;0.00000045456
959;0.128668;0.00000179580764;0.00000096283
960;0.19814598;0.00000266041255;0.00000148982
961;0.38621856;0.00000408280953;0.00000292682
962;0.32043558;0.00000553571179;0.00000246863
963;0.1772358;0.00000635346629;0.00000138394
964;0.08853852;0.00000650249712;0.00000069597
965;0.03752156;0.00000600487002;0.00000029561
966;0.0243717;0.00000541035161;0.00000019196
967;0.02346972;0.00000481802145;0.00000018468
968;0.02548587;0.00000431753051;0.00000020033
969;0.01907782;0.00000377806474;0.00000014981
970;0.02166388;0.00000338664899;0.00000016989
971;0.01993304;0.00000289915009;0.00000015611
972;0.01627735;0.00000261147876;0.00000012731
973;0.02125674;0.00000239368767;0.00000016602
974;0.02419977;0.00000216243052;0.0000001888
975;0.02389892;0.00000195390928;0.00000018628
976;0.02250697;0.00000176923149;0.00000017528
977;0.02535928;0.00000162251649;0.00000019731
978;0.02428314;0.000001490141;0.0000001888
979;0.02305704;0.00000137013083;0.00000017914
980;0.02906927;0.00000128593925;0.00000022569
981;0.07144732;0.00000139771443;0.00000055447
982;0.13591375;0.00000180790005;0.00000105649
983;0.21931742;0.00000256264456;0.00000171276
984;0.22939263;0.00000352886081;0.00000180681
985;0.38624218;0.00000500422456;0.00000306977
986;0.20949944;0.00000615556632;0.00000169286
987;0.2150742;0.00000697330673;0.00000175167
988;0.11843414;0.0000071223863;0.00000097245
989;0.03450312;0.00000646403656;0.00000028424
990;0.02329516;0.00000565965987;0.00000019174
991;0.02674804;0.00000510784773;0.00000021985
992;0.02584073;0.00000447824153;0.00000021213
993;0.02563513;0.00000396478128;0.00000021017
994;0.01233187;0.0000034316079;0.00000010097
995;0.00771804;0.00000305028983;0.00000006307
996;0.00731251;0.00000276247747;0.00000005962
997;0.00861891;0.00000248535496;0.00000007011
998;0.0076195;0.00000223153763;0.00000006184
999;0.00664626;0.00000201460832;0.00000005381
1000;0.00582925;0.00000184512439;0.00000004709
1001;0.00465357;0.00000166403846;0.0000000375
1002;0.00483172;0.00000153146571;0.00000003884
1003;0.01030289;0.00000142708415;0.00000008261
1004;0.01186667;0.00000131340218;0.00000009494
1005;0.02376733;0.00000126309752;0.00000018976
1006;0.06327801;0.00000140775742;0.00000050447
1007;0.07224214;0.00000161608413;0.00000057619
1008;0.0603;0.0000017640661;0.00000048137
1009;0.05581736;0.00000184113181;0.00000044575
1010;0.07117873;0.00000200045078;0.00000056854
1011;0.05261579;0.00000208751995;0.00000042069
1012;0.02698113;0.00000205040657;0.00000021577
1013;0.03748788;0.0000019377151;0.00000029949
1014;0.02596177;0.00000177851908;0.00000020732
1015;0.02894318;0.00000161818376;0.00000023093
1016;0.02273167;0.00000144822023;0.00000018126
1017;0.01447887;0.00000128118176;0.00000011537
1018;0.0121309;0.00000113563618;0.00000009656
1019;0.0080656;0.0000010326297;0.00000006414
1020;0.00790087;0.00000094500604;0.00000006276
1021;0.00624599;0.00000086966084;0.00000004956
1022;0.00728461;0.00000081679454;0.00000005774
1023;0.00567502;0.00000075421428;0.00000004494
1024;0.00696555;0.00000068551839;0.00000005511
1025;0.00527806;0.00000062931383;0.00000004172
1026;0.00462604;0.00000058859283;0.00000003653
1027;0.00447533;0.00000054001655;0.00000003531
1028;0.0084779;0.00000053214962;0.00000006684
1029;0.03198614;0.00000064785829;0.000000252
1030;0.03888515;0.00000080307262;0.0000003065
1031;0.04513323;0.00000094784836;0.00000035604
1032;0.15879519;0.00000134039926;0.000001254
1033;0.42507685;0.00000227885339;0.00000337854
1034;0.29310652;0.00000334291061;0.00000237501
1035;0.19975817;0.00000411248653;0.00000163984
1036;0.10452734;0.00000444455295;0.00000086535
1037;0.03808716;0.00000427792169;0.00000031646
1038;0.01683558;0.00000389466265;0.00000013992
1039;0.01495549;0.00000351396975;0.0000001242
1040;0.01407005;0.00000317055356;0.00000011675
1041;0.01241682;0.00000287777369;0.00000010295
1042;0.01480229;0.00000260109273;0.0000001226
1043;0.01392479;0.00000233408733;0.00000011523
1044;0.01404468;0.00000211937165;0.00000011612
1045;0.01284185;0.00000191251304;0.00000010607
1046;0.01268937;0.00000171812202;0.0000001047
1047;0.01016216;0.00000154170876;0.00000008376
1048;0.00823249;0.00000138563837;0.00000006777
1049;0.00702083;0.00000128416513;0.00000005773
1050;0.00588129;0.00000116759872;0.00000004829
1051;0.00616487;0.00000106760953;0.00000005055
1052;0.0129792;0.00000105349514;0.00000010628
1053;0.15301645;0.00000139900837;0.00000125177
1054;0.35675378;0.00000220579839;0.00000293617
1055;0.5048588;0.00000360957872;0.00000422319
1056;0.48196344;0.00000524079095;0.00000412993
1057;0.44299288;0.00000691708317;0.00000388586
1058;0.37852264;0.00000813964726;0.00000339272
1059;0.27285518;0.00000882712513;0.00000249031
1060;0.1346738;0.00000847776425;0.00000124443
1061;0.03439688;0.00000741859898;0.00000031934
1062;0.01521953;0.00000622376544;0.00000014118
1063;0.01307321;0.0000051955704;0.00000012105
1064;0.01347673;0.00000446551427;0.00000012454
1065;0.0125059;0.00000373791719;0.00000011534
1066;0.01119226;0.00000319119948;0.00000010302
1067;0.0111047;0.00000268319349;0.000000102
1068;0.01028807;0.00000228271692;0.00000009431
1069;0.00937478;0.00000197278753;0.00000008576
1070;0.00932718;0.00000170673667;0.00000008514
1071;0.00835159;0.00000147860854;0.00000007608
1072;0.00727653;0.00000127808291;0.00000006614
1073;0.00919067;0.00000113789034;0.00000008336
1074;0.01050812;0.00000098773704;0.00000009512
1075;0.01060822;0.00000086569927;0.00000009583
1076;0.01905132;0.00000080106694;0.00000017178
1077;0.0890501;0.00000110931488;0.00000080174
1078;0.19423171;0.00000174049276;0.00000175281
1079;0.27620821;0.00000269799866;0.00000251282
1080;0.3504497;0.00000400110472;0.00000322889
1081;0.32959227;0.00000510166906;0.00000308877
1082;0.31816497;0.00000604806312;0.00000303003
1083;0.23187596;0.0000065367383;0.00000224308
1084;0.12151934;0.00000626672007;0.00000118814
1085;0.03968915;0.00000541461377;0.00000038968
1086;0.01683287;0.00000432162136;0.00000016517
1087;0.01292989;0.00000346016912;0.00000012663
1088;0.01101984;0.00000277639554;0.00000010769
1089;0.01030511;0.00000224126172;0.00000010048
1090;0.01071134;0.00000185131787;0.0000001042
1091;0.01198319;0.00000152099947;0.0000001163
1092;0.01069125;0.00000123302028;0.00000010353
1093;0.00870799;0.00000101793994;0.00000008414
1094;0.00830882;0.00000083434448;0.00000008009
1095;0.00930505;0.00000071427012;0.00000008947
1096;0.00780056;0.00000059001819;0.00000007483
1097;0.00733212;0.00000049272822;0.00000007017
1098;0.00646154;0.00000041628085;0.00000006169
1099;0.00661666;0.00000035524597;0.00000006301
1100;0.00910925;0.00000030727507;0.00000008653
1101;0.02780691;0.0000003984545;0.00000026353
1102;0.05869149;0.00000073673997;0.00000055551
1103;0.06783194;0.00000114289569;0.00000064231
1104;0.04374776;0.0000013979384;0.00000041466
1105;0.02341346;0.00000148647355;0.00000022183
1106;0.01844005;0.00000150641209;0.00000017444
1107;0.0245808;0.00000158068976;0.00000023209
1108;0.00733851;0.00000147107055;0.00000006918
1109;0.00200874;0.00000126450308;0.00000001889
1110;0.00206999;0.00000106907781;0.0000000194
1111;0.00211919;0.00000089971479;0.0000000198
1112;0.00283672;0.00000076218263;0.00000002643
1113;0.00360721;0.00000065880537;0.0000000335
1114;0.00428987;0.00000057912489;0.00000003971
1115;0.00283412;0.00000052115149;0.00000002615
1116;0.00308896;0.00000048243627;0.0000000284
1117;0.00387781;0.00000045138492;0.00000003554
1118;0.00389447;0.00000042771676;0.00000003557
1119;0.00393865;0.0000003999696;0.00000003585
1120;0.00637141;0.0000003887398;0.00000005781
1121;0.00630801;0.00000037743929;0.00000005705
1122;0.00732077;0.00000039724956;0.00000006599
1123;0.0072536;0.00000038157564;0.00000006518
1124;0.01148337;0.00000039285325;0.00000010286
1125;0.02291698;0.00000049917826;0.00000020466
1126;0.04448681;0.00000070886699;0.00000039634
1127;0.07905881;0.00000104980213;0.00000070342
1128;0.08687098;0.00000143160787;0.00000077323
1129;0.11616087;0.00000186772837;0.0000010346
1130;0.06264472;0.00000202555265;0.00000055909
1131;0.05620562;0.00000208631151;0.00000050114
1132;0.02815015;0.00000194754809;0.00000025066
1133;0.0139685;0.00000170533457;0.00000012403
1134;0.0104402;0.00000146479997;0.00000009237
1135;0.00960297;0.00000125055191;0.00000008465
1136;0.01143251;0.00000106743017;0.00000010041
1137;0.00944931;0.00000090939706;0.0000000827
1138;0.01051455;0.00000079222099;0.0000000917
1139;0.01042761;0.000000697429;0.00000009063
1140;0.00836492;0.00000062214872;0.00000007245
1141;0.00923154;0.00000056931048;0.00000007967
1142;0.00670815;0.00000051270735;0.00000005769
1143;0.00485242;0.00000047337309;0.00000004158
1144;0.00417562;0.00000044076589;0.00000003566
1145;0.00390646;0.00000040554764;0.00000003325
1146;0.00318233;0.0000003822356;0.00000002699
1147;0.00315125;0.00000035608022;0.00000002664
1148;0.00537718;0.00000034432886;0.00000004531
1149;0.01977755;0.0000004433886;0.00000016615
1150;0.04323002;0.00000064088537;0.0000003623
1151;0.06660736;0.00000092235699;0.00000055748
1152;0.13973139;0.00000138948448;0.00000116911
1153;0.12065132;0.00000186654016;0.00000101262
1154;0.17595492;0.00000243805642;0.0000014796
1155;0.14254481;0.00000282099838;0.00000120411
1156;0.04551379;0.00000274501661;0.00000038548
1157;0.01370791;0.00000239626289;0.00000011582
1158;0.01223319;0.00000202184029;0.00000010296
1159;0.00994366;0.00000168740768;0.00000008337
1160;0.00662113;0.00000142884662;0.00000005529
1161;0.00661369;0.00000122498621;0.000000055
1162;0.00669285;0.00000107227668;0.00000005544
1163;0.00672829;0.00000095430538;0.0000000555
1164;0.00743918;0.00000085352992;0.00000006112
1165;0.00737762;0.00000076773744;0.00000006037
1166;0.00746691;0.00000070606276;0.00000006086
1167;0.00881527;0.00000065695744;0.00000007157
1168;0.0049951;0.0000006136199;0.0000000404
1169;0.00376631;0.00000058191262;0.00000003034
1170;0.00515231;0.00000055889862;0.00000004133
1171;0.00782618;0.00000053731771;0.00000006253
1172;0.00786671;0.00000051866437;0.00000006261
1173;0.01045821;0.00000054792964;0.00000008291
1174;0.02589707;0.00000064999729;0.00000020453
1175;0.10007017;0.00000095903063;0.00000078789
1176;0.12616296;0.00000135151691;0.00000099371
1177;0.13604438;0.00000177067734;0.00000107314
1178;0.09920771;0.00000202511388;0.00000078401
1179;0.08684873;0.00000214855293;0.00000068635
1180;0.05857748;0.00000211947637;0.00000046265
1181;0.02552119;0.0000018617443;0.00000020118
1182;0.01935558;0.00000162959391;0.00000015205
1183;0.01784072;0.00000143149105;0.00000013964
1184;0.01664472;0.00000127450801;0.00000012979
1185;0.01511137;0.00000112559305;0.0000001174
1186;0.00887556;0.0000010006545;0.00000006869
1187;0.00607038;0.00000091601518;0.00000004679
1188;0.00616263;0.00000083892074;0.00000004731
1189;0.00785165;0.00000078137912;0.00000006002
1190;0.01254806;0.00000072917675;0.00000009554
1191;0.02207361;0.00000068788474;0.00000016742
1192;0.0355442;0.00000063432822;0.00000026871
1193;0.03543491;0.00000060632267;0.00000026721
1194;0.04087031;0.00000057200313;0.00000030748
1195;0.03935134;0.00000054885634;0.00000029548
1196;0.04078589;0.00000054932289;0.00000030568
1197;0.18360065;0.00000092741315;0.00000137368
1198;0.21572691;0.00000145818665;0.00000162182
1199;0.12984371;0.00000183434763;0.00000098227
1200;0.19291497;0.0000023809402;0.00000146275
1201;0.18320768;0.0000028389654;0.00000139637
1202;0.36021971;0.00000378400392;0.00000275841
1203;0.10018976;0.00000387530201;0.0000007771
1204;0.087294;0.00000383144146;0.0000006775
1205;0.03977956;0.00000346462492;0.00000030876
1206;0.02830742;0.00000302226676;0.00000021926
1207;0.02572968;0.00000256844483;0.00000019879
1208;0.01942967;0.00000220300561;0.00000014973
1209;0.02941243;0.00000195467062;0.00000022602
1210;0.01673072;0.00000169720748;0.00000012827
1211;0.02457591;0.00000153240005;0.00000018791
1212;0.02380106;0.00000134935037;0.00000018157
1213;0.02437958;0.00000121696597;0.00000018556
1214;0.02129725;0.00000108040766;0.00000016174
1215;0.01975855;0.00000097058068;0.00000014971
1216;0.02341573;0.00000089254918;0.00000017701
1217;0.0221094;0.00000081374014;0.00000016678
1218;0.02791265;0.00000075113337;0.0000002101
1219;0.02641471;0.00000069487688;0.00000019845
1220;0.02649441;0.00000064802618;0.00000019866
1221;0.06943539;0.00000077049732;0.00000051965
1222;0.14224872;0.00000117231149;0.00000106467
1223;0.21476755;0.0000018033801;0.00000161283
1224;0.2056876;0.00000243125465;0.0000015548
1225;0.22748191;0.0000031118388;0.00000173001
1226;0.22603801;0.00000372134713;0.00000173118
1227;0.10333183;0.00000381258195;0.0000007969
1228;0.06208108;0.00000361860849;0.00000047934
1229;0.03232288;0.00000321965042;0.00000024939
1230;0.02420169;0.00000280772284;0.00000018635
1231;0.02563655;0.00000244303478;0.00000019694
1232;0.01399437;0.00000208299015;0.00000010727
1233;0.01021692;0.0000018197924;0.00000007811
1234;0.01737467;0.00000161607777;0.00000013246
1235;0.02040214;0.0000014262601;0.00000015516
1236;0.015041;0.00000126414479;0.00000011413
1237;0.01540777;0.00000112878483;0.00000011663
1238;0.01426359;0.00000101030994;0.00000010771
1239;0.01385887;0.00000084962696;0.00000010439
1240;0.00686353;0.00000077741525;0.00000005157
1241;0.00489245;0.00000072899349;0.00000003667
1242;0.00865266;0.00000067034727;0.00000006468
1243;0.01189084;0.00000060914534;0.00000008867
1244;0.0215069;0.00000061006058;0.00000016004
1245;0.11168226;0.0000009036054;0.00000082973
1246;0.2808908;0.00000151107953;0.00000209212
1247;0.44454799;0.0000025213227;0.00000334471
1248;0.17773573;0.00000300770788;0.00000136099
1249;0.35417616;0.00000397340945;0.00000272642
1250;0.2727507;0.00000467713823;0.00000212817
1251;0.3050411;0.00000541785838;0.00000240318
1252;0.17401587;0.00000541688013;0.00000138647
1253;0.09816141;0.00000500586752;0.00000078606
1254;0.04266557;0.00000429277665;0.00000034219
1255;0.03342517;0.00000359414808;0.00000026784
1256;0.03008081;0.00000309212194;0.00000024075
1257;0.01649049;0.00000260632967;0.0000001318
1258;0.01165652;0.00000221451085;0.00000009298
1259;0.00972667;0.00000190180091;0.00000007741
1260;0.01055063;0.00000164642539;0.00000008377
1261;0.0128449;0.000001443525;0.00000010176
1262;0.01214695;0.000001237289;0.00000009602
1263;0.01262264;0.00000111010553;0.00000009957
1264;0.01403792;0.00000098000552;0.0000001105
1265;0.01491868;0.00000087374849;0.0000001172
1266;0.01298996;0.00000078161316;0.00000010185
1267;0.01261434;0.00000069624512;0.00000009871
1268;0.01977107;0.00000065632418;0.0000001544
1269;0.07404963;0.00000090222616;0.00000057733
1270;0.10763528;0.00000124962098;0.00000083993
1271;0.10661503;0.00000159624487;0.00000083402
1272;0.08245471;0.00000187295958;0.00000064657
1273;0.0613251;0.00000205535673;0.00000048148
1274;0.04029325;0.00000212421068;0.00000031643
1275;0.03036346;0.00000211273031;0.00000023826
1276;0.01489438;0.00000198900924;0.00000011673
1277;0.00786902;0.00000180178507;0.00000006154
1278;0.00338331;0.00000156801434;0.0000000264
1279;0.00341732;0.00000135131548;0.00000002659
1280;0.00251559;0.00000115172483;0.00000001953
1281;0.00252291;0.00000098875228;0.00000001953
1282;0.0025485;0.00000085326992;0.00000001968
1283;0.00169185;0.00000073993427;0.00000001303
1284;0.00170174;0.00000064031877;0.00000001307
1285;0.00171914;0.00000055714678;0.00000001317
1286;0.00172422;0.00000048549672;0.00000001317
1287;0.00172931;0.00000042586484;0.00000001317
1288;0.0017344;0.00000037549526;0.00000001318
1289;0.00175208;0.00000033301221;0.00000001328
1290;0.00261686;0.00000029609848;0.00000001977
1291;0.0035245;0.00000026647503;0.00000002656
1292;0.00441807;0.00000024085195;0.00000003321
1293;0.02146993;0.00000030426058;0.00000016099
1294;0.05599272;0.00000050897445;0.00000041912
1295;0.07245563;0.00000075896845;0.00000054222
1296;0.2203338;0.0000013193717;0.00000164959
